"survey_id","site_id","species_id","distance","bird_count","notes","seen","heard","direction"
21,"CA-S","VERD","20-40",1,"",0,1,"SW"
21,"CA-S","INDO","20-40",3,"",0,1,"NE"
21,"CA-S","WCSP",">40",4,"",0,1,"NW"
21,"CA-S","HOFI",">40",4,"",1,0,"N "
21,"CA-S","SAPH","20-40",1,"",0,1,"NE"
21,"CA-S","AUWA","10-20",1,"",1,0,"E "
25,"CA-W","HOSP","10-20",3,"",1,0,"E "
25,"CA-W","MODO","FT",1,"",1,0,"SE"
25,"CA-W","CACW","20-40",1,"",0,1,"NE"
25,"CA-W","HOSP","20-40",2,"",1,0,"SE"
25,"CA-W","MODO","FT",1,"",1,0,"N "
25,"CA-W","ANHU","20-40",1,"",1,0,"N "
25,"CA-W","MODO",">40",2,"",0,1,"E "
25,"CA-W","HOSP","20-40",2,"",0,1,"W "
25,"CA-W","INDO","20-40",3,"",0,1,"W "
25,"CA-W","CBTH",">40",1,"",0,1,"SW"
26,"CA-N","RODO","FT",6,"",1,1,"W "
38,"CG-E","GTGR",">40",2,"",0,1,"NW"
45,"CA-E","HOSP","5-10",1,"",1,1,"NE"
45,"CA-E","VERD","10-20",1,"",1,1,"SW"
45,"CA-E","GIWO","10-20",1,"",0,1,"E "
45,"CA-E","HOSP","10-20",1,"",0,1,"W "
45,"CA-E","AUWA","FT",1,"",1,1,"E "
45,"CA-E","AUWA","0-5",1,"",1,1,"N "
45,"CA-E","RODO","FT",1,"",1,0,"W "
46,"CG-E","HOSP","0-5",1,"",1,1,"NW"
46,"CG-E","HOFI","0-5",1,"",1,1,"NW"
46,"CG-E","EUST","10-20",1,"",1,0,"W "
46,"CG-E","HOSP","20-40",5,"",0,1,"E "
46,"CG-E","EUST","FT",2,"separate obs. For each individual, one near, the other far",1,0,"E "
46,"CG-E","GIWO","5-10",1,"",1,1,"NW"
46,"CG-E","HOFI","FT",1,"",1,0,"N "
46,"CG-E","CACW","20-40",1,"",0,1,"SE"
46,"CG-E","RODO",">40",5,"",1,0,"E "
46,"CG-E","NOMO","20-40",1,"",1,1,"NE"
46,"CG-E","ANHU","FT",1,"",1,1,"SW"
46,"CG-E","EUST","FT",3,"",1,0,"W "
46,"CG-E","VERD","5-10",1,"",1,1,"NW"
46,"CG-E","CBTH","20-40",1,"",1,1,"N "
44,"CG-C","NOMO","20-40",1,"",0,1,"NE"
44,"CG-C","NOFL","20-40",1,"not the same bird as above, drinking water from sprinkler head on ground",1,0,"NE"
44,"CG-C","AUWA","20-40",1,"",0,1,"NW"
44,"CG-C","AMKE",">40",2,"top of pin tree NW corner of park - A pair!",1,0,"NW"
47,"CG-N","HOFI","10-20",1,"",1,1,"SW"
47,"CG-N","HOSP","5-10",11,"",1,1,"SW"
47,"CG-N","HOSP",">40",10,"at least that many",1,1,"N "
47,"CG-N","EUST",">40",1,"",1,0,"N "
47,"CG-N","VERD","20-40",1,"",1,1,"NW"
47,"CG-N","HOFI","FT",1,"",1,0,"SE"
47,"CG-N","ANHU","FT",1,"",1,1,"N "
47,"CG-N","AMKE",">40",1,"This bird is the same as the one seen in CG-C",1,0,"SW"
47,"CG-N","INDO","5-10",2,"2 separate sightings",1,0,"NW"
47,"CG-N","CBTH",">40",1,"",1,1,"N "
48,"CG-W","ORJU","5-10",7,"mixed flock, some pink-sided",1,1,"NW"
48,"CG-W","ANHU","10-20",1,"",1,1,"SW"
48,"CG-W","ANHU","10-20",1,"",1,1,"N "
48,"CG-W","AUWA","FT",1,"",1,1,"W "
48,"CG-W","HOFI","FT",1,"",1,0,"N "
48,"CG-W","GTGR","FT",1,"",1,0,"S "
50,"CH-C","MODO",">40",2,"",1,0,"NW"
54,"CH-S","NOMO","10-20",1,"",0,1,"SE"
54,"CH-S","ORJU","20-40",6,"",0,1,"E "
54,"CH-S","CBTH","5-10",1,"",1,1,"NE"
54,"CH-S","MODO","FT",1,"",1,0,"E "
54,"CH-S","GIWO","20-40",1,"",1,0,"W "
54,"CH-S","MODO","5-10",1,"",1,1,"E "
54,"CH-S","EUST",">40",2,"",0,1,"W "
54,"CH-S","VERD","FT",1,"",1,1,"NE"
54,"CH-S","VERD","20-40",1,"",0,1,"SE"
71,"DW-C","HAHA",">40",1,"on pole to north, same one seen flying in DW-N",1,0,"N "
341,"WR-N","RODO","20-40",2,"",0,1,"S "
341,"WR-N","ANHU","10-20",1,"",1,1,"NW"
341,"WR-N","CBTH",">40",1,"",0,1,"NE"
341,"WR-N","HOSP","5-10",6,"",1,1,"NW"
342,"PA-C","GTGR","10-20",10,"",1,1,"W "
56,"CH-C","ORJU","20-40",8,"actually says DEJU, not ORJU",1,0,"N "
56,"CH-C","AUWA","10-20",2,"",1,0,"NE"
56,"CH-C","COHU","20-40",2,"",1,0,"NW"
56,"CH-C","NOMO","10-20",1,"",1,0,"NE"
56,"CH-C","HOLA","20-40",3,"",1,0,"NE"
56,"CH-C","ORJU","FT",4,"actually says DEJU, not ORJU",1,0,"N "
56,"CH-C","GIWO",">40",1,"outside of park",0,1,"S "
56,"CH-C","MODO","20-40",2,"",1,0,"SE"
56,"CH-C","CBTH","20-40",1,"",1,0,"N "
56,"CH-C","VERD","10-20",1,"",0,1,"S "
56,"CH-C","ORJU","20-40",8,"actually says DEJU, not ORJU",1,0,"E "
56,"CH-C","HOFI","5-10",2,"",1,0,"NW"
56,"CH-C","HOFI","20-40",2,"",1,0,"NW"
56,"CH-C","HOSP",">40",4,"",0,1,"N "
56,"CH-C","KILL","20-40",2,"",1,0,"SE"
57,"CH-E","HOSP","20-40",4,"",0,1,"N "
57,"CH-E","AUWA","5-10",2,"",1,0,"N "
57,"CH-E","ORJU","20-40",3,"actually says DEJU, not ORJU",0,1,"W "
57,"CH-E","MODO","20-40",4,"",1,0,"NE"
57,"CH-E","HOSP","20-40",4,"",0,1,"NW"
57,"CH-E","ANHU","20-40",1,"",1,0,"NW"
57,"CH-E","HOFI","FT",3,"",1,0,"S "
57,"CH-E","MODO","FT",1,"",1,0,"SE"
57,"CH-E","ORJU","20-40",2,"actually says DEJU, not ORJU",1,0,"NW"
57,"CH-E","CBTH","10-20",1,"",0,1,"SW"
57,"CH-E","GTGR","FT",2,"",1,0,"NE"
57,"CH-E","INDO","20-40",4,"",0,1,"SE"
57,"CH-E","VERD","20-40",1,"",0,1,"NW"
57,"CH-E","GIWO",">40",2,"",0,1,"N "
57,"CH-E","AUWA","10-20",1,"",0,1,"N "
57,"CH-E","HOFI","20-40",3,"",1,0,"N "
57,"CH-E","EUST","20-40",2,"",0,1,"SW"
57,"CH-E","GTGR","20-40",1,"",0,1,"SW"
57,"CH-E","HOSP","10-20",3,"",1,0,"N "
57,"CH-E","NOMO","10-20",1,"",1,0,"NW"
58,"CH-S","GIWO",">40",1,"one GIWO may have been counted in the CH-C data sheet",1,0,"N "
58,"CH-S","GIWO","10-20",1,"",1,0,"NE"
58,"CH-S","HOSP","20-40",5,"",0,1,"W "
58,"CH-S","COHU","20-40",1,"",1,0,"NW"
58,"CH-S","NOMO","10-20",1,"",1,0,"W "
58,"CH-S","HOSP","5-10",3,"",1,0,"S "
58,"CH-S","ORJU","20-40",3,"actually says DEJU, not ORJU",0,1,"E "
58,"CH-S","HOFI","10-20",2,"",1,0,"W "
58,"CH-S","CBTH","20-40",1,"",0,1,"NW"
58,"CH-S","ANHU","20-40",1,"",0,1,"SW"
58,"CH-S","MODO","20-40",2,"",1,0,"S "
58,"CH-S","MODO","FT",1,"",1,0,"NE"
58,"CH-S","INDO","10-20",3,"",1,0,"NW"
58,"CH-S","INDO","20-40",1,"",0,1,"NE"
58,"CH-S","HOSP",">40",3,"",1,0,"NE"
58,"CH-S","NOFL","10-20",1,"",1,0,"SW"
58,"CH-S","HOSP","20-40",4,"",0,1,"SE"
58,"CH-S","HOFI",">40",2,"",0,1,"SE"
58,"CH-S","CACW","10-20",1,"",0,1,"S "
58,"CH-S","COHU","20-40",1,"",0,1,"W "
58,"CH-S","RODO","FT",1,"",1,0,"W "
59,"CH-N","HOSP","10-20",4,"",0,1,"N "
59,"CH-N","HOFI","10-20",3,"",0,1,"SE"
59,"CH-N","ORJU","10-20",3,"actually says DEJU, not ORJU",1,0,"S "
59,"CH-N","HOFI","20-40",2,"",0,1,"E "
59,"CH-N","MODO","FT",3,"",1,0,"E "
59,"CH-N","GIWO",">40",1,"",0,1,"N "
59,"CH-N","ORJU","FT",3,"actually says DEJU, not ORJU",1,0,"E "
59,"CH-N","MODO","20-40",2,"",1,0,"W "
59,"CH-N","CACW",">40",1,"",1,0,"W "
59,"CH-N","ORJU","10-20",1,"",1,0,"W "
59,"CH-N","EUST","20-40",2,"",1,0,"S "
59,"CH-N","ANHU","10-20",2,"",1,0,"SW"
59,"CH-N","ORJU","FT",1,"actually says DEJU, not ORJU",1,0,"N "
59,"CH-N","NOMO","20-40",1,"",0,1,"S "
59,"CH-N","HOFI","10-20",3,"",1,0,"E "
59,"CH-N","LOSH","20-40",1,"",1,0,"E "
59,"CH-N","HOSP","10-20",3,"",0,1,"NW"
59,"CH-N","KILL",">40",1,"",0,1,"NW"
59,"CH-N","INDO","20-40",3,"",0,1,"W "
59,"CH-N","HOFI","10-20",2,"",1,0,"SW"
59,"CH-N","INDO","10-20",1,"",0,1,"N "
59,"CH-N","MODO","FT",4,"",1,0,"NE"
59,"CH-N","NOMO","20-40",1,"",0,1,"SE"
59,"CH-N","AUWA","20-40",2,"",0,1,"E "
59,"CH-N","CBTH","20-40",2,"",1,0,"W "
59,"CH-N","HOFI","FT",3,"",1,0,"E "
60,"CH-W","HOSP","10-20",2,"",0,1,"N "
60,"CH-W","HOSP","20-40",3,"",0,1,"N "
60,"CH-W","HOSP","10-20",4,"",0,1,"SW"
60,"CH-W","GTGR","20-40",1,"",0,1,"E "
60,"CH-W","HOFI","20-40",2,"",0,1,"W "
60,"CH-W","EUST","FT",2,"",1,0,"W "
60,"CH-W","HOSP","FT",2,"",1,0,"NE"
60,"CH-W","NOMO","10-20",1,"",1,0,"NE"
26,"CA-N","HOFI","5-10",1,"",0,1,"SE"
26,"CA-N","RODO","FT",3,"over park",1,0,"SW"
26,"CA-N","VERD","20-40",1,"",1,1,"SW"
26,"CA-N","AMKE",">40",1,"",1,0,"W "
26,"CA-N","HOSP","10-20",1,"",0,1,"S "
26,"CA-N","HOFI","20-40",1,"",0,1,"N "
27,"CA-W","KILL","FT",1,"",1,1,"S "
27,"CA-W","MODO","5-10",2,"",1,0,"NE"
27,"CA-W","HOFI","20-40",5,"",0,1,"N "
27,"CA-W","NOFL","20-40",1,"data sheet says RSFL, but only says bird was heard, not seen",0,1,"N "
27,"CA-W","COHU","10-20",1,"",0,1,"N "
27,"CA-W","RODO","FT",2,"",1,0,"W "
27,"CA-W","EUST","FT",2,"",1,0,"S "
27,"CA-W","NOMO","10-20",1,"",0,1,"SW"
27,"CA-W","HOSP","5-10",5,"in back yard out of view, may be more than 5 individuals",0,1,"NE"
27,"CA-W","COHU","20-40",1,"",0,1,"SE"
27,"CA-W","NOMO","20-40",1,"",1,0,"NW"
27,"CA-W","MODO","FT",1,"",1,1,"NW"
27,"CA-W","HOSP","FT",2,"",1,1,"SW"
27,"CA-W","CACW","10-20",1,"",1,1,"N "
27,"CA-W","MODO","FT",1,"",1,0,"N "
27,"CA-W","KILL",">40",1,"",0,1,"E "
27,"CA-W","CACW","20-40",1,"",0,1,"N "
27,"CA-W","ANHU","0-5",2,"",1,1,"N "
27,"CA-W","HOSP","5-10",1,"",1,1,"E "
27,"CA-W","HOFI","5-10",1,"",1,1,"N "
27,"CA-W","HOFI",">40",2,"",1,0,"W "
28,"CA-C","EUST",">40",8,"",1,0,"SW"
28,"CA-C","NOFL",">40",1,"",1,1,"SW"
28,"CA-C","NOFL",">40",1,"",1,1,"W "
28,"CA-C","GTGR","20-40",9,"",1,1,"NW"
28,"CA-C","KILL","5-10",1,"2 of them probably the same ones seen in CA-W",1,1,"W "
28,"CA-C","KILL","20-40",3,"many more KILL seen after the survey time was over",1,1,"W "
28,"CA-C","SAPH",">40",1,"",1,0,"NW"
28,"CA-C","HOLA",">40",24,"grazing in grass, flock",1,0,"NW"
28,"CA-C","HOFI",">40",5,"at least 5 individuals",0,1,"W "
28,"CA-C","NOMO",">40",1,"",1,0,"S "
28,"CA-C","HOSP",">40",5,"at least 5 individuals",0,1,"SW"
28,"CA-C","GIWO",">40",1,"",1,1,"SW"
28,"CA-C","VERD","10-20",1,"",1,1,"E "
28,"CA-C","MODO","20-40",2,"",1,0,"SE"
28,"CA-C","MODO","FT",1,"",1,0,"SE"
28,"CA-C","AUWA","10-20",1,"",1,1,"E "
29,"CA-S","ORJU","10-20",10,"saw 50+ down the street as approached survey point",0,1,"S "
29,"CA-S","HOSP","10-20",1,"",0,1,"SE"
29,"CA-S","AUWA","FT",1,"",1,1,"S "
29,"CA-S","HOSP","10-20",1,"",0,1,"S "
29,"CA-S","HOFI","FT",1,"",1,0,"NW"
29,"CA-S","CACW",">40",1,"",0,1,"E "
29,"CA-S","HOFI","20-40",1,"",1,1,"E "
30,"AT-W","INDO","10-20",3,"",1,1,"N "
30,"AT-W","INDO","5-10",2,"",1,1,"N "
30,"AT-W","GIWO","10-20",1,"",0,1,"E "
30,"AT-W","EUST","0-5",1,"",1,0,"S "
30,"AT-W","RODO","0-5",4,"",1,0,"S "
30,"AT-W","GIWO","20-40",1,"",0,1,"SW"
30,"AT-W","RODO","FT",3,"",1,0,"SW"
30,"AT-W","RODO","20-40",2,"",1,0,"SW"
30,"AT-W","RODO",">40",2,"",1,0,"SW"
30,"AT-W","VERD","10-20",1,"",1,1,"N "
30,"AT-W","RODO","FT",1,"",1,0,"N "
30,"AT-W","HOSP","10-20",7,"",1,1,"NW"
30,"AT-W","INDO","10-20",12,"",1,1,"NW"
30,"AT-W","MODO","FT",1,"",1,0,"W "
30,"AT-W","GTGR","5-10",1,"",1,1,"SW"
30,"AT-W","CBTH",">40",1,"",0,1,"W "
30,"AT-W","HOSP","10-20",5,"at least 5 individuals",1,1,"W "
30,"AT-W","EUST","FT",2,"",1,0,"W "
30,"AT-W","EUST","5-10",1,"",1,0,"SW"
30,"AT-W","NOMO","20-40",1,"",1,0,"W "
30,"AT-W","HOSP",">40",10,"at least 10 individuals",1,1,"NW"
30,"AT-W","GTGR",">40",1,"",1,0,"S "
30,"AT-W","RODO",">40",2,"",1,0,"S "
30,"AT-W","EUST",">40",1,"",1,0,"S "
30,"AT-W","RODO","20-40",8,"",1,0,"SE"
30,"AT-W","RODO",">40",4,"",1,0,"SE"
30,"AT-W","EUST","FT",1,"",1,0,"E "
30,"AT-W","HOSP","20-40",10,"at least 10 individuals",1,1,"E "
30,"AT-W","ANHU",">40",1,"",0,1,"E "
30,"AT-W","GTGR","20-40",3,"",1,0,"SE"
31,"AT-N","MODO","10-20",1,"",1,0,"N "
31,"AT-N","EUST",">40",1,"",1,0,"NW"
31,"AT-N","HOSP","10-20",3,"",1,0,"NW"
31,"AT-N","EUST","10-20",1,"",1,0,"NW"
31,"AT-N","HOSP",">40",5,"at least 5 individuals",0,1,"W "
31,"AT-N","HOSP","20-40",11,"at least this many individuals, only one seen as well as heard",1,1,"S "
31,"AT-N","ANHU","20-40",1,"",1,1,"N "
31,"AT-N","AMGO","10-20",2,"",1,1,"NW"
31,"AT-N","HOFI","10-20",2,"",1,1,"NW"
31,"AT-N","GIWO",">40",1,"",0,1,"W "
31,"AT-N","EUST",">40",3,"",1,1,"SE"
31,"AT-N","EUST",">40",2,"",1,0,"E "
31,"AT-N","ANHU","10-20",1,"",1,1,"S "
31,"AT-N","MODO","20-40",1,"",1,0,"NW"
31,"AT-N","CACW",">40",1,"",0,1,"NE"
31,"AT-N","INDO","5-10",1,"",1,0,"W "
31,"AT-N","GIWO","20-40",2,"",1,1,"E "
31,"AT-N","AMGO","FT",4,"",1,0,"N "
31,"AT-N","MODO","10-20",1,"",1,0,"S "
31,"AT-N","AMGO","20-40",1,"",1,0,"NE"
32,"AT-E","RODO","FT",40,"at least that many individuals",1,0,"SE"
32,"AT-E","AUWA","FT",1,"",1,1,"W "
32,"AT-E","GIWO","10-20",1,"",1,0,"S "
32,"AT-E","HOFI",">40",1,"",0,1,"N "
32,"AT-E","EUST","FT",1,"",1,0,"E "
33,"AT-S","RODO","20-40",4,"",1,0,"N "
33,"AT-S","ANHU",">40",1,"",0,1,"NE"
33,"AT-S","NOMO","5-10",1,"",1,1,"N "
33,"AT-S","HOSP","20-40",2,"",1,1,"W "
33,"AT-S","HOSP",">40",5,"at least that many individuals",0,1,"SW"
33,"AT-S","HOSP",">40",5,"at least that many individuals",0,1,"S "
33,"AT-S","NOMO","10-20",1,"",1,1,"SW"
33,"AT-S","ANHU","20-40",1,"",0,1,"S "
33,"AT-S","RODO",">40",4,"",1,0,"S "
33,"AT-S","RODO","5-10",6,"",1,0,"SE"
33,"AT-S","GIWO",">40",1,"",1,1,"SE"
33,"AT-S","HOSP",">40",20,"at least that many individuals",1,1,"SE"
33,"AT-S","NOMO",">40",1,"",1,1,"SE"
33,"AT-S","HOFI",">40",1,"",0,1,"E "
33,"AT-S","MODO","FT",1,"",1,0,"N "
33,"AT-S","COHU","5-10",1,"",1,1,"SE"
33,"AT-S","HOFI","FT",1,"",1,0,"N "
33,"AT-S","ANHU","10-20",1,"",0,1,"NW"
33,"AT-S","CBTH",">40",1,"",0,1,"SE"
33,"AT-S","HOSP","FT",3,"",1,0,"S "
33,"AT-S","HOSP","0-5",4,"in bush next to me, all but one both seen and heard",1,1,"W "
33,"AT-S","RODO","FT",1,"",1,0,"N "
34,"AT-C","ANHU","20-40",2,"only one both seen and heard, other one only heard",1,1,"W "
34,"AT-C","ORJU","5-10",1,"several flushed on approach, as well",1,1,"N "
34,"AT-C","ORJU","20-40",20,"at least that many individuals.  all grazing in grass under pines, lady pulling kids in wagon flushed them",1,1,"E "
34,"AT-C","ANHU","20-40",1,"",1,1,"E "
34,"AT-C","HOSP",">40",5,"at least that many individuals",0,1,"E "
34,"AT-C","NOMO",">40",1,"",0,1,"E "
34,"AT-C","HOSP",">40",10,"at least that many individuals",0,1,"NE"
34,"AT-C","HOFI","20-40",3,"",1,0,"N "
34,"AT-C","HOSP",">40",5,"at least that many individuals",0,1,"NW"
34,"AT-C","GIWO",">40",1,"may have been counted in AT-W",0,1,"NW"
34,"AT-C","ABTO",">40",1,"",0,1,"SE"
34,"AT-C","GIWO",">40",1,"",0,1,"E "
35,"CG-W","HOSP","FT",2,"",1,0,"E "
35,"CG-W","RODO","10-20",1,"",1,0,"W "
35,"CG-W","GIWO","20-40",1,"",1,1,"W "
35,"CG-W","GTGR","10-20",2,"",1,1,"S "
35,"CG-W","RODO","10-20",2,"",1,1,"NE"
35,"CG-W","RODO","5-10",2,"",1,1,"N "
35,"CG-W","HOSP","FT",1,"",1,0,"N "
35,"CG-W","RODO","FT",9,"",1,0,"NW"
35,"CG-W","CBTH","20-40",1,"",0,1,"NW"
35,"CG-W","ANHU","10-20",1,"",0,1,"S "
35,"CG-W","HOSP","20-40",10,"",0,1,"SW"
35,"CG-W","HOSP",">40",10,"",0,1,"NE"
35,"CG-W","HOFI","20-40",2,"",0,1,"SW"
36,"CG-N","VERD","20-40",1,"",0,1,"S "
36,"CG-N","INDO","FT",2,"",1,0,"W "
36,"CG-N","HOSP","20-40",12,"",0,1,"SE"
36,"CG-N","EUST",">40",2,"",0,1,"N "
36,"CG-N","GTGR","20-40",2,"",0,1,"NE"
36,"CG-N","RODO","FT",25,"",1,0,"N "
36,"CG-N","MODO","FT",3,"",1,0,"W "
36,"CG-N","HOSP","FT",1,"",1,0,"W "
36,"CG-N","INDO","FT",1,"",1,0,"SW"
36,"CG-N","GTGR","10-20",1,"",1,1,"NE"
36,"CG-N","MODO","FT",1,"",1,0,"NW"
36,"CG-N","HOSP","20-40",10,"",0,1,"NE"
36,"CG-N","HOSP","10-20",2,"",1,1,"N "
36,"CG-N","INDO","FT",1,"",1,0,"N "
36,"CG-N","HOSP","10-20",1,"",1,0,"SW"
36,"CG-N","HOFI","20-40",6,"",0,1,"SW"
37,"CG-S","GIWO","20-40",1,"",0,1,"SE"
37,"CG-S","GTGR","20-40",2,"",0,1,"E "
37,"CG-S","ANHU","20-40",1,"",0,1,"NE"
37,"CG-S","RODO","10-20",2,"",1,0,"SE"
37,"CG-S","HOSP","10-20",6,"",0,1,"SE"
37,"CG-S","MODO","FT",2,"",1,0,"S "
37,"CG-S","HOSP","FT",2,"",1,0,"SW"
37,"CG-S","GTGR","20-40",2,"",0,1,"SW"
37,"CG-S","HOSP","10-20",6,"",1,1,"E "
37,"CG-S","VERD","20-40",1,"",0,1,"N "
38,"CG-E","RODO","10-20",2,"",1,0,"NW"
38,"CG-E","CBTH","20-40",1,"",1,1,"NW"
38,"CG-E","NOMO","20-40",1,"",0,1,"SE"
38,"CG-E","RODO",">40",76,"",1,0,"E "
38,"CG-E","HOSP","20-40",4,"",0,1,"SE"
38,"CG-E","EUST",">40",1,"",1,0,"E "
38,"CG-E","ANHU","FT",1,"",1,0,"E "
38,"CG-E","HOSP",">40",10,"",0,1,"NE"
38,"CG-E","RODO","20-40",2,"",1,0,"NE"
39,"CG-N","HOSP",">40",4,"",0,1,"N "
39,"CG-N","HOSP","20-40",4,"",1,0,"NW"
39,"CG-N","GIWO","20-40",1,"",0,1,"S "
39,"CG-N","HOSP","10-20",4,"",1,0,"N "
39,"CG-N","MODO","10-20",6,"",1,0,"N "
39,"CG-N","HOSP","5-10",3,"",1,0,"N "
39,"CG-N","RODO","FT",6,"",1,0,"NE"
39,"CG-N","EUST","10-20",3,"",1,0,"W "
39,"CG-N","MODO","20-40",4,"",1,0,"W "
39,"CG-N","INDO","20-40",3,"",0,1,"NW"
39,"CG-N","GTGR","20-40",2,"",0,1,"W "
39,"CG-N","HOFI","20-40",3,"",1,0,"S "
39,"CG-N","HOFI","10-20",4,"",1,0,"SE"
39,"CG-N","VERD","5-10",2,"",1,0,"E "
39,"CG-N","EUST",">40",2,"",1,0,"NW"
39,"CG-N","MODO","20-40",2,"",1,0,"N "
39,"CG-N","HOFI","FT",2,"",1,0,"NW"
39,"CG-N","MODO","20-40",2,"",1,0,"S "
39,"CG-N","ANHU","FT",2,"",1,0,"SE"
39,"CG-N","NOMO","10-20",1,"",1,0,"SW"
39,"CG-N","ORJU",">40",4,"actually says DEJU, not ORJU",1,0,"SW"
39,"CG-N","NOMO","10-20",1,"",1,0,"NW"
39,"CG-N","CBTH","20-40",1,"",1,0,"N "
39,"CG-N","GIWO","10-20",1,"",1,0,"NW"
39,"CG-N","HOSP","20-40",12,"",0,1,"S "
39,"CG-N","INDO","10-20",12,"",1,0,"N "
40,"CG-C","INDO","20-40",4,"",1,0,"NE"
40,"CG-C","MODO","10-20",4,"",1,0,"E "
40,"CG-C","GTGR","20-40",2,"",0,1,"N "
40,"CG-C","CBTH","20-40",1,"",0,1,"E "
40,"CG-C","ORJU","10-20",5,"actually says DEJU, not ORJU",1,0,"NE"
40,"CG-C","ABTO",">40",2,"",1,0,"NE"
40,"CG-C","GIWO",">40",1,"",1,0,"SW"
40,"CG-C","ANHU","10-20",1,"",1,0,"W "
40,"CG-C","RODO",">40",4,"",1,0,"W "
40,"CG-C","INDO",">40",4,"",1,0,"NW"
40,"CG-C","AUWA","10-20",3,"",0,1,"SW"
40,"CG-C","HOSP","20-40",4,"",0,1,"S "
40,"CG-C","NOMO",">40",2,"",1,0,"SE"
40,"CG-C","HOSP","10-20",7,"3 heard only, 4 seen only",1,1,"E "
40,"CG-C","MODO","FT",4,"",1,0,"N "
40,"CG-C","INDO","20-40",4,"",0,1,"E "
40,"CG-C","GTGR","10-20",3,"",1,0,"NW"
40,"CG-C","EUST",">40",2,"",0,1,"N "
40,"CG-C","ORJU","10-20",3,"actually says DEJU, not ORJU",0,1,"W "
40,"CG-C","COHU","10-20",1,"",1,0,"S "
40,"CG-C","HOSP","20-40",5,"",0,1,"E "
41,"CG-W","HOSP","20-40",7,"",0,1,"SE"
41,"CG-W","GTGR","20-40",3,"",1,0,"E "
41,"CG-W","RODO",">40",2,"",1,0,"S "
41,"CG-W","MODO","20-40",3,"",0,0,"SW"
41,"CG-W","CBTH","20-40",1,"",0,1,"E "
41,"CG-W","HOSP",">40",4,"",1,0,"W "
41,"CG-W","ANHU","20-40",1,"",1,0,"NW"
41,"CG-W","HOSP","5-10",3,"",1,0,"SW"
41,"CG-W","HOFI","FT",3,"",1,0,"NW"
41,"CG-W","GTGR","20-40",2,"",1,0,"W "
41,"CG-W","HOSP","FT",3,"",0,1,"SW"
41,"CG-W","GIWO","20-40",1,"",1,0,"NE"
41,"CG-W","INDO",">40",3,"",1,0,"NE"
42,"CG-E","HOSP","10-20",3,"",1,0,"SW"
42,"CG-E","GTGR","5-10",6,"2 seen only, 4 heard only",1,0,"W "
42,"CG-E","INDO","FT",2,"",1,0,"SW"
42,"CG-E","ANHU","10-20",1,"",1,0,"NE"
42,"CG-E","INDO","5-10",2,"",1,0,"E "
42,"CG-E","MODO","20-40",3,"",1,0,"S "
42,"CG-E","HOSP","20-40",3,"",0,1,"W "
42,"CG-E","RODO","20-40",2,"",1,0,"S "
42,"CG-E","ORJU","20-40",2,"actually says DEJU, not ORJU",1,0,"N "
42,"CG-E","ORJU","10-20",2,"actually says DEJU, not ORJU",1,0,"NW"
42,"CG-E","HOSP","5-10",2,"",1,0,"N "
42,"CG-E","HOSP","FT",3,"",1,0,"N "
42,"CG-E","ORJU","FT",2,"actually says DEJU, not ORJU",1,0,"E "
42,"CG-E","EUST","10-20",3,"",1,0,"E "
42,"CG-E","VERD","20-40",2,"",1,0,"E "
42,"CG-E","CACW","10-20",1,"",0,1,"SE"
42,"CG-E","GIWO","20-40",1,"",0,1,"E "
42,"CG-E","HOFI","10-20",4,"",1,0,"SW"
42,"CG-E","ORJU","5-10",2,"actually says DEJU, not ORJU",1,0,"S "
42,"CG-E","EUST","FT",4,"",1,0,"N "
42,"CG-E","HOSP","20-40",3,"",1,0,"E "
42,"CG-E","RODO","FT",3,"",1,0,"W "
42,"CG-E","NOMO",">40",1,"",1,0,"E "
42,"CG-E","INDO","0-5",1,"",1,0,"E "
42,"CG-E","INDO","20-40",5,"",0,1,"N "
42,"CG-E","HOFI","20-40",4,"",1,0,"E "
42,"CG-E","EUST","20-40",5,"",1,0,"E "
43,"CG-S","GTGR","10-20",1,"",0,1,"S "
43,"CG-S","HOSP","10-20",5,"",0,1,"S "
43,"CG-S","HOSP","20-40",4,"",0,1,"E "
43,"CG-S","GIWO","5-10",1,"",1,0,"N "
43,"CG-S","GTGR","10-20",1,"",1,0,"N "
43,"CG-S","EUST","10-20",2,"",1,0,"N "
43,"CG-S","GIWO","20-40",1,"",0,1,"NW"
43,"CG-S","HOFI","FT",2,"",1,0,"N "
43,"CG-S","VERD","20-40",1,"",1,0,"N "
43,"CG-S","MODO","20-40",2,"",1,0,"NE"
43,"CG-S","AUWA","20-40",1,"",1,0,"NE"
43,"CG-S","INDO","10-20",3,"",0,1,"S "
43,"CG-S","INDO","10-20",4,"",1,0,"SE"
43,"CG-S","CBTH","5-10",1,"",1,0,"S "
43,"CG-S","INDO","0-5",2,"",1,0,"S "
43,"CG-S","HOFI","20-40",5,"",1,0,"E "
43,"CG-S","ORJU",">40",3,"actually says DEJU, not ORJU",0,1,"N "
43,"CG-S","GTGR","10-20",2,"",1,0,"SE"
43,"CG-S","HOFI","10-20",3,"",1,0,"NE"
43,"CG-S","HOFI",">40",2,"",1,0,"NE"
43,"CG-S","VERD","10-20",1,"",1,0,"NW"
43,"CG-S","CBTH","10-20",1,"",1,0,"NW"
44,"CG-C","HOSP",">40",10,"at least that many individuals",1,1,"E "
