Country Name,Country Code,Series Name,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Bosnia and Herzegovina,BIH,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,87.2958573147568,87.7490470911173,88.8766992747685,89.0009852036468,88.5097094689123,90.4929297770113,91.0714494448242,92.3193142440759,92.6042908128226,91.6526353322398,93.9966429465491,91.9478033227574,92.504002166717,77.5220449672342,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,2.4933598938,..,..,..,..,2.5869853918,..,..,..,..,2.906374502,..,..,..,..,2.6620185923,..,..,..
Botswana,BWA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,46.53,47.72,49.24,50.64,52.01,53,54.39,55.38,56.73,57.59,58.72,59.92,61.05,62.12,63.15,64.08,..,..,..,..
Botswana,BWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,24.8,31.6886501312256,33.8832588195801,36.0672302246094,38.2395362854004,40.4027099609375,42.5628318786621,44.5,43.36,51.7810707092285,53.24,55.8743133544922,57.8906860351563,59.9403953552246,62.13,64.2951507568359,67.4,68.3586578369141,70.1831817626953,..
Botswana,BWA,CO2 emissions (kt),EN.ATM.CO2E.KT,3870,4030,3920,3970,4280,4090,4320,4390,4090,3370,4000,5130,5560,7130,7210,7120,7870,8210,..,..
Botswana,BWA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,64.7836332004669,65.3772214083359,64.1448268099681,65.6905938048429,66.8318866095764,66.8299733628633,66.0037181434565,66.6560958972616,63.0515696115559,64.8360816715393,62.262525177937,65.7899928711042,68.8260329481313,74.6879840737883,..,..,..,..,..,..
Botswana,BWA,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,2.0347361516,..,..,..,..,2.0499462892,..,..,..,..,2.0328348845,..,..,..,..,2.0181951271,..,..,..
Brazil,BRA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,87.89,88.8,89.55,90.3,91.04,91.67,92.17,92.73,93.27,93.66,94.07,94.48,94.77,95.1,95.38,95.59,..,..,..,..
Brazil,BRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.016528,96.652996,96.980098,96.765107,97.093513,97.594314,98.125382,98.526625,98.856938,99.3521728515625,99.328691,99.519494,99.575151,99.650247,99.710902,99.7,99.8,99.7,99.8,..
Brazil,BRA,CO2 emissions (kt),EN.ATM.CO2E.KT,319560,317280,309350,326760,330510,333980,351520,372160,350830,397730,417120,451760,482860,506780,479970,441910,449840,427710,..,..
Brazil,BRA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,58.9496897692736,57.1539976067783,54.6413284413391,54.6982242959686,54.2523211637792,53.4228918773252,52.6606402553194,52.5694606110172,51.3185079919958,53.4879028437786,54.5687094244576,56.5488922662768,58.0180822526514,59.1075326389753,..,..,..,..,..,..
Brazil,BRA,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,2.68321513,..,..,..,..,2.9418439716,..,..,..,..,3.3030969267,..,..,..,..,3.1054373522,..,..,..
British Virgin Islands,VGB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.890983581543,97.0685958862305,97.2367401123047,97.3942489624023,97.5400924682617,97.6768035888672,97.8104629516602,97.9473037719727,98.0935745239258,99.0544052124023,99.1738204956055,99.2753295898438,99.3555450439453,99.4690933227539,100,100,100,100,100,..
British Virgin Islands,VGB,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..,..
Brunei Darussalam,BRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Brunei Darussalam,BRN,CO2 emissions (kt),EN.ATM.CO2E.KT,4310,4360,5250,4920,4820,7220,6840,7220,7430,6860,7010,7130,7020,6970,5980,6410,6710,7140,..,..
Brunei Darussalam,BRN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,99.9999072952175,100,100,100,100,100,..,99.9999342711957,..,99.9956363279571,99.9955353016648,99.9943789901774,99.9951884698856,..,..,..,..,..,..
Brunei Darussalam,BRN,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,3.4664657121,..,..,..,..,3.4664657121,..,..,..,..,3.4664657121,..,..,..,..,3.4664657121,..,..,..
Bulgaria,BGR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,68.7,72.09,75.09,77.62,79.75,81.48,83,84.2,85.22,86.04,86.7,87.27,87.71,88.11,88.42,88.65,..,..,..,..
Bulgaria,BGR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Bulgaria,BGR,CO2 emissions (kt),EN.ATM.CO2E.KT,46180,43630,47890,47180,47880,48970,52620,50030,42970,44850,49670,45120,39820,42230,44690,41740,44040,41130,..,..
Bulgaria,BGR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,73.1454631425634,70.4665561092248,74.0906022391055,73.9769293902061,72.9612547766738,72.4792439088174,77.7206583262712,76.1421363788758,73.0238178824845,73.1645429106842,75.0439512978541,72.1871003864391,70.2084792905056,71.0459225220269,..,..,..,..,..,..
Bulgaria,BGR,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,48.7005691478,..,..,..,..,45.8407864587,..,..,..,..,42.2396333801,..,..,..,..,41.8212728213,..,..,..
Burkina Faso,BFA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,3.06,3.35,3.57,3.85,4.21,4.48,4.8,5.16,5.51,6.01,6.43,6.82,7.33,7.88,8.46,8.93000000000001,..,..,..,..
Burkina Faso,BFA,Access to electricity (% of population),EG.ELC.ACCS.ZS,9.54412841796875,10.008074760437,11.4,10.9063987731934,11.3385782241821,11.7616243362427,12.181619644165,12.6048011779785,12.63,13.1,14.8994045257568,15.162938117981,15.4051742553711,19.2,16.0707035064697,16.639612197876,17.2165565490723,14.4,18.3791522979736,..
Burkina Faso,BFA,CO2 emissions (kt),EN.ATM.CO2E.KT,1020,1020,1100,1130,1150,1400,1680,1910,1930,2090,2200,2710,2970,3020,3400,3500,4070,4270,..,..
Burkina Faso,BFA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,7.2334608031,..,..,..,..,7.8202676864,..,..,..,..,7.8078393881,..,..,..,..,7.8078393881,..,..,..
Burundi,BDI,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,0.619999999999998,0.629999999999997,0.639999999999996,0.649999999999995,0.670000000000004,0.670000000000004,0.690000000000002,0.700000000000001,0.690000000000002,0.719999999999998,0.760000000000005,0.770000000000004,0.770000000000004,0.81,0.829999999999997,0.849999999999995,..,..,..,..
Burundi,BDI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2.80131721496582,3.15465712547302,3.49853253364563,3.83176732063293,3.20731707317073,2.66,4.77516794204712,4.8,5.40973711013794,5.3,6.10693645477295,6.5,6.9,7,8.40308952331543,9.25179958343506,9.3,10.598614692688,11.0647974014282,..
Burundi,BDI,CO2 emissions (kt),EN.ATM.CO2E.KT,210,220,170,160,160,190,190,200,200,320,370,390,410,390,410,460,570,590,..,..
Burundi,BDI,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,10.365356623,..,..,..,..,10.19286754,..,..,..,..,10.19286754,..,..,..,..,10.19286754,..,..,..
Cabo Verde,CPV,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,58.2,59.38,60.37,61.44,62.64,63.4,64.56,65.39,66.33,67.17,67.96,68.49,69.48,70.06,70.63,71.05,..,..,..,..
Cabo Verde,CPV,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,58.6,63.2633590698242,65.2293014526367,67,69.1287231445313,71.0708160400391,73.0160980224609,74.9708023071289,81.1,79.4678497314453,80.9520797729492,82.9948654174805,85.057746887207,87.1366958618164,89.2276992797852,91.3267440795898,93.4298095703125,95.5335388183594,..
Cabo Verde,CPV,CO2 emissions (kt),EN.ATM.CO2E.KT,250,280,310,340,440,500,460,480,510,540,570,530,510,500,500,550,590,620,..,..
Cabo Verde,CPV,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,7.6,..,..,..,..,8.4333333333,..,..,..,..,8.4333333333,..,..,..,..,8.4333333333,..,..,..
Cambodia,KHM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,5.18,5.69,6.22,6.73,7.35,7.98,8.72000000000001,9.47,10.32,11.22,12.02,12.98,14.05,15.28,16.36,17.69,..,..,..,..
Cambodia,KHM,Access to electricity (% of population),EG.ELC.ACCS.ZS,15.4408435821533,18.7394027709961,19.3,25.3069515228271,20.5,31.8314018249512,35.086009979248,26.4,41.6110191345215,31.1,48.198657989502,51.529842376709,54.885139465332,56.1,68.8477020263672,76.6266784667969,89.07,91.8340148925781,93,..
Cambodia,KHM,CO2 emissions (kt),EN.ATM.CO2E.KT,2150,2210,2380,2380,2640,2950,3600,3940,4730,4920,5190,5420,5580,6630,8580,9900,11370,11160,..,..
Cambodia,KHM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,21.6418563131568,18.6214465678362,19.5471289832299,24.4328044179516,27.1997890514563,29.4288044589195,32.9681312128494,32.7345560551099,27.9439948211585,30.0598312436618,28.9806910596603,29.0450930218869,28.612234256152,30.629081397544,..,..,..,..,..,..
Cambodia,KHM,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,1.0365448505,..,..,..,..,1.0365448505,..,..,..,..,1.0365448505,..,..,..
Cameroon,CMR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,10.57,11.27,11.91,12.64,13.5,14.13,15.06,15.87,16.76,17.6,18.45,19.44,20.22,21.06,21.98,23.04,..,..,..,..
Cameroon,CMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,46.2,44.0661430358887,45.168571472168,47.1,47.3404846191406,49,48.2,50.5505485534668,51.6310958862305,52.7273025512695,53.7,54.9899215698242,56.1585540771484,56.8,58.5520782470703,59.7689323425293,60.993824005127,62.2,63.4523124694824,..
Cameroon,CMR,CO2 emissions (kt),EN.ATM.CO2E.KT,6330,6220,6100,6540,6610,6950,8120,8210,8790,8990,7970,7060,7370,7750,8010,8550,8320,8620,..,..
Cameroon,CMR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,15.5226580849902,15.8114335343114,16.6458975613321,16.6884124866923,15.3339911600227,17.0421942126996,28.8851582626099,27.6217804739683,30.892904820323,31.1639633691221,29.739592137647,35.272037522636,35.7817563030499,38.3178571912403,..,..,..,..,..,..
Cameroon,CMR,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,1.455483871,..,..,..,..,1.5604301075,..,..,..,..,1.5604301075,..,..,..,..,1.5604301075,..,..,..
Canada,CAN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..,..
Canada,CAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Canada,CAN,CO2 emissions (kt),EN.ATM.CO2E.KT,506940,525470,545360,537250,549970,541070,571310,550200,520800,535030,547720,547140,556350,561830,558800,550480,562260,574400,..,..
Canada,CAN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,76.1549534400917,75.1633668641508,76.5470387654659,75.1971356476301,75.745137887563,74.5630719142971,74.7355837888856,75.0760026838519,75.0660005129962,75.3853926921305,74.6917469799152,74.4394791451663,73.1735157237361,73.1928743182183,74.089062024806,..,..,..,..,..
Canada,CAN,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,4.2969647037,..,..,..,..,4.2551287333,..,..,..,..,3.7528321318,..,..,..,..,3.6797116375,..,..,..
Cayman Islands,CYM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Cayman Islands,CYM,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,0.600000000000001,0.600000000000001,0.609999999999999,0.639999999999996,0.629999999999997,0.690000000000002,0.680000000000003,0.729999999999997,0.739999999999996,0.780000000000003,0.819999999999999,0.839999999999996,0.839999999999996,0.870000000000004,0.919999999999999,0.970000000000004,..,..,..,..
Central African Republic,CAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,5.76156187057495,6.22659921646118,6.68217277526855,7.12710523605347,7.56037473678589,7.80516932525804,8.40559864044189,7.48,9.26356315612793,9.8,10.3107233047485,10.8942823410034,11.45654296875,12.0521411895752,12.7457284927368,13.4986705780029,14.1690540313721,14.6539525985718,14.3,..
Central African Republic,CAF,CO2 emissions (kt),EN.ATM.CO2E.KT,250,250,240,240,240,260,260,260,260,270,290,300,300,300,310,310,310,330,..,..
Central African Republic,CAF,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,0.3181481481,..,..,..,..,0.3356481481,..,..,..,..,0.3356481481,..,..,..,..,0.3356481481,..,..,..
Chad,TCD,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,3.26,3.28000000000001,3.21,3.22,3.21,3.19,3.16,3.23,3.19,3.14,3.15,3.18000000000001,3.15,3.13,3.13,3.13,..,..,..,..
Chad,TCD,Access to electricity (% of population),EG.ELC.ACCS.ZS,3.55888247489929,3.9233729839325,4.2783989906311,3.5,4.95550727844238,5.27909755706787,5.59963703155518,5.92336130142212,6.256507396698,6.4,8.98,7.85926008224487,8.11584758758545,8.4057731628418,7.7,9.2409553527832,10.9,10.1215171813965,8.4,..
Chad,TCD,CO2 emissions (kt),EN.ATM.CO2E.KT,520,530,760,770,800,820,880,950,970,1030,820,890,920,940,970,1020,1020,1070,..,..
Chad,TCD,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,4.205859375,..,..,..,..,4.294921875,..,..,..,..,4.294921875,..,..,..,..,4.294921875,..,..,..
Channel Islands,CHI,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Channel Islands,CHI,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,86.65,87.33,87.88,88.52,88.95,89.38,89.87,90.21,90.53,90.8,91.15,91.39,91.67,91.91,92,92.28,..,..,..,..
Chile,CHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.131103515625,97.3370361328125,98.782325,97.7193374633789,97.8935089111328,99.368108,98.2205200195313,98.3856887817383,99.593662,99.6422882080078,99.588193,100,99.6,100,99.714844,100,99.7,100,100,..
Chile,CHL,CO2 emissions (kt),EN.ATM.CO2E.KT,47870,48690,49910,54730,55720,57050,64740,68250,65370,69720,76470,78490,82940,76390,81970,86160,87040,86620,..,..
Chile,CHL,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,73.1069712499615,73.200718363679,74.5634411648975,75.1835361760022,74.2447072338637,74.0091485100545,76.0264465018648,75.1842669453794,73.4740266778671,77.6066722281967,76.6791171838768,70.0394421491718,68.6498020919416,73.2505438289352,74.6472122625678,..,..,..,..,..
Chile,CHL,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,7.89555458,..,..,..,..,8.982121089,..,..,..,..,8.982121089,..,..,..,..,8.982121089,..,..,..
China,CHN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,47.95,48.61,49.52,50.04,50.83,51.8,52.5,53.37,54.07,54.91,55.66,56.4,57.24,57.8,58.54,59.26,..,..,..,..
China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.2132186889648,97.4872817993164,97.7518768310547,98.0058364868164,98.2481307983398,98.4812927246094,98.7114028930664,98.9447021484375,99.1874160766602,99.7,99.8572235107422,99.9648742675781,99.9970092773438,100,100,100,100,100,100,..
China,CHN,CO2 emissions (kt),EN.ATM.CO2E.KT,3526750,3808330,4413300,5121830,5819120,6431910,6988210,7195010,7715110,8470570,9278250,9533210,9936680,9894940,9830430,9814310,10017770,10313460,..,..
China,CHN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,80.1974022674318,81.202125230752,83.2297577410762,84.7964546509664,85.8727359992899,86.8283422182192,87.4078573323802,87.2240518182102,87.635694692845,88.2551986732039,88.8983629317114,88.4191622067537,88.2374925685652,87.6704307681854,..,..,..,..,..,..
China,CHN,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,40.3280699961,..,..,..,..,41.5345963395,..,..,..,..,43.7329282365,..,..,..,..,43.2216882605,..,..,..
Colombia,COL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,80.86,81.88,82.99,83.86,84.83,85.69,86.3,87.24,87.89,88.49,89.05,89.62,90.12,90.87,91.29,91.79,..,..,..,..
Colombia,COL,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.47,94.9378814697266,95.183967590332,95.4194183349609,96.8,95.8578567504883,96.0694580078125,96.806763,96.057229,96.788995,96.6936,97.032176,97.779418,97.790938,98.186898,98.4,98.5,98.5,99.7662734985352,..
Colombia,COL,CO2 emissions (kt),EN.ATM.CO2E.KT,58560,56430,56020,56220,57910,57720,59190,60000,62960,64680,69910,70290,77790,79820,81030,83760,76060,79490,..,..
Colombia,COL,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,76.676128274349,74.9478565303415,73.97276515168,74.9256405985985,75.922871130917,75.2795821410578,74.4102216684992,74.9778163959633,77.3071269847468,76.9531038680444,75.7184354780395,75.5498801460362,76.7621271757288,76.685692626894,..,..,..,..,..,..
