DBCODE,ENTITY,YEAR,SITECODE,SECTION,REACH,PASS,UNITNUM,UNITTYPE,VERT_INDEX,PITNUMBER,SPECIES,LENGTH1,LENGTH2,WEIGHT,CLIP,SAMPLEDATE,NOTES
AS006,1,1987,MACKCC-U,CC,U,1,15,C,17,,ONCL,109,,11.1,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,15,C,18,,ONCL,112,,12.4,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,15,C,19,,ONCL,56,,2.1,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,15,C,20,,ONCL,66,,3.3,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,15,C,21,,ONCL,50,,1.4,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,15,C,22,,ONCL,61,,2.15,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,15,C,23,,ONCL,60,,2,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,15,C,24,,ONCL,57,,2,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,15,C,25,,ONCL,52,,1.35,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,15,C,26,,ONCL,60,,1.8,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,15,C,27,,ONCL,59,,1.95,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,15,C,28,,ONCL,59,,1.9,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,15,C,29,,ONCL,100,,8.6,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,15,C,30,,ONCL,101,,8.25,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,15,C,31,,ONCL,116,,14,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,15,C,32,,ONCL,126,,17.1,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,15,C,33,,ONCL,104,,10.05,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,15,C,34,,ONCL,101,,9.6,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,15,C,35,,ONCL,143,,24.1,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,16,P,1,,ONCL,102,,8.9,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,16,P,2,,ONCL,116,,14.4,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,16,P,3,,ONCL,111,,10.9,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,16,P,4,,ONCL,129,,22.35,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,16,P,5,,ONCL,70,,3.8,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,16,P,6,,ONCL,98,,8.3,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,16,P,7,,ONCL,122,,15.85,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,17,C,1,,ONCL,49,,1.1,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,17,C,2,,ONCL,61,,1.85,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,17,C,3,,ONCL,59,,2.05,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,17,C,4,,ONCL,72,,3.6,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,17,C,5,,ONCL,60,,2.05,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,17,C,6,,ONCL,70,,3.9,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,17,C,7,,ONCL,52,,1.15,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,17,C,8,,ONCL,65,,3,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,17,C,9,,ONCL,68,,2.7,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,17,C,10,,ONCL,60,,1.85,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,17,C,11,,ONCL,101,,8.7,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,17,C,12,,ONCL,112,,12.35,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,17,C,13,,ONCL,101,,10.05,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,17,C,14,,ONCL,123,,16.8,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,17,C,15,,ONCL,130,,19.8,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,17,C,16,,ONCL,147,,30.7,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,17,C,17,,ONCL,73,,3.5,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,17,C,18,,ONCL,112,,13.4,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,1,,ONCL,72,,3.7,NONE,10/7/87,THIS UNIT SAMPLED ONLY IN 1987
AS006,1,1987,MACKCC-U,CC,U,1,18,R,2,,ONCL,90,,6.8,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,3,,ONCL,99,,10.3,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,4,,ONCL,97,,7.6,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,5,,ONCL,64,,2.65,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,6,,ONCL,62,,2.25,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,7,,ONCL,123,,15.45,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,8,,ONCL,98,,8,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,9,,ONCL,100,,8.3,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,10,,ONCL,100,,8,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,11,,ONCL,62,,2.6,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,12,,ONCL,115,,15.15,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,13,,ONCL,112,,12.45,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,14,,ONCL,139,,23.05,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,15,,ONCL,121,,15.95,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,16,,ONCL,105,,10.45,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,17,,ONCL,145,,27.1,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,18,,ONCL,170,,39.55,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,19,,ONCL,156,,33.2,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,20,,ONCL,61,,2.65,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,21,,ONCL,64,,3.1,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,22,,ONCL,61,,2.7,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,23,,ONCL,57,,2.1,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,24,,ONCL,62,,2.95,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,25,,ONCL,51,,1.3,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,26,,ONCL,48,,1.05,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,27,,ONCL,56,,1.8,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,28,,ONCL,45,,0.85,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,29,,ONCL,37,,0.55,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,30,,ONCL,70,,3,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,31,,ONCL,62,,2.15,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,32,,ONCL,56,,1.75,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,33,,ONCL,71,,3.2,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,34,,ONCL,52,,1.5,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,35,,ONCL,75,,3.55,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,36,,ONCL,54,,1.55,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,37,,ONCL,109,,11.3,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,38,,ONCL,110,,12,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,39,,ONCL,96,,7.75,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,40,,ONCL,99,,10,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,41,,ONCL,116,,13.4,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,42,,ONCL,57,,2.4,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,43,,ONCL,69,,3.55,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,44,,ONCL,67,,3.3,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,45,,ONCL,60,,2.2,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,46,,ONCL,61,,2.3,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,47,,ONCL,60,,2.05,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,48,,ONCL,59,,2,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,49,,ONCL,65,,2.65,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,50,,ONCL,67,,2.75,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,51,,ONCL,75,,4.1,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,52,,ONCL,65,,2.85,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,53,,ONCL,126,,18.75,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,54,,ONCL,80,,4.45,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,55,,ONCL,106,,10.6,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,56,,ONCL,134,,20.8,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,1,18,R,57,,ONCL,144,,27.6,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,2,15,C,1,,ONCL,95,,7.05,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,2,15,C,2,,ONCL,65,,3.1,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,2,15,C,3,,ONCL,53,,1.7,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,2,15,C,4,,ONCL,60,,2,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,2,15,C,5,,ONCL,133,,24.55,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,2,15,C,6,,ONCL,139,,23.75,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,2,16,P,1,,ONCL,101,,10.4,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,2,17,C,1,,ONCL,63,,2.45,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,2,17,C,2,,ONCL,64,,2.35,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,2,17,C,3,,ONCL,69,,3,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,2,17,C,4,,ONCL,61,,2.05,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,2,17,C,5,,ONCL,100,,9.85,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,2,18,R,1,,ONCL,67,,3.65,NONE,10/7/87,THIS UNIT SAMPLED ONLY IN 1987
AS006,1,1987,MACKCC-U,CC,U,2,18,R,2,,ONCL,69,,3.6,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,2,18,R,3,,ONCL,48,,1.25,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,2,18,R,4,,ONCL,65,,3.15,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,2,18,R,5,,ONCL,66,,2.55,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,2,18,R,6,,ONCL,56,,2,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,2,18,R,7,,ONCL,60,,2.4,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,2,18,R,8,,ONCL,55,,1.65,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,2,18,R,9,,ONCL,62,,2.7,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,2,18,R,10,,ONCL,63,,2.8,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,2,18,R,11,,ONCL,100,,9.7,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,2,18,R,12,,ONCL,59,,2.1,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,2,18,R,13,,ONCL,116,,14.25,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,2,18,R,14,,ONCL,115,,13.25,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,2,18,R,15,,ONCL,119,,15.15,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,2,18,R,16,,ONCL,49,,1.15,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,2,18,R,17,,ONCL,108,,11.65,NONE,10/7/87,
AS006,1,1987,MACKCC-U,CC,U,2,18,R,18,,ONCL,135,,21.55,NONE,10/7/87,
AS006,1,1987,MACKOG-L,OG,L,1,1,R,1,,ONCL,84,,4.4,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,1,R,2,,ONCL,133,,18.05,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,1,R,3,,ONCL,102,,9,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,1,R,4,,ONCL,83,,4.9,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,1,R,5,,ONCL,83,,6.2,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,1,R,6,,ONCL,90,,5.9,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,1,R,7,,ONCL,127,,19.45,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,1,R,8,,ONCL,56,,1.85,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,2,P,1,,ONCL,55,,1.75,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,2,P,2,,ONCL,87,,5.85,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,2,P,3,,ONCL,91,,6.6,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,2,P,4,,ONCL,92,,6.95,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,2,P,5,,ONCL,100,,8.25,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,2,P,6,,ONCL,57,,2.15,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,2,P,7,,ONCL,53,,1.2,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,2,P,8,,ONCL,122,,16.8,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,2,P,9,,ONCL,76,,5.15,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,2,P,10,,ONCL,75,,5.3,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,2,P,11,,ONCL,79,,4.4,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,2,P,12,,ONCL,127,,21.05,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,2,P,13,,ONCL,130,,18.4,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,3,C,1,,ONCL,79,,6.25,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,3,C,2,,ONCL,108,,11.4,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,3,C,3,,ONCL,74,,5.25,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,3,C,4,,ONCL,153,,27.9,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,3,C,5,,ONCL,121,,16.8,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,3,C,6,,ONCL,105,,10.2,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,3,C,7,,ONCL,122,,16.6,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,3,C,8,,ONCL,147,,25.9,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,3,C,9,,ONCL,101,,9,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,3,C,10,,ONCL,55,,2,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,3,C,11,,ONCL,47,,1.45,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,3,C,12,,ONCL,55,,1.75,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,4,I,1,,ONCL,108,,10.9,NONE,10/6/87,combined with pool 5
AS006,1,1987,MACKOG-L,OG,L,1,4,I,2,,ONCL,103,,9.3,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,4,I,3,,ONCL,129,,19.2,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,4,I,4,,ONCL,62,,2.15,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,4,I,5,,ONCL,77,,5.75,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,6,C,1,,ONCL,70,,3.5,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,6,C,2,,ONCL,78,,5.9,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,6,C,3,,ONCL,113,,14.85,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,6,C,4,,ONCL,94,,7.5,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,6,C,5,,ONCL,92,,6.85,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,6,C,6,,ONCL,114,,15.05,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,6,C,7,,ONCL,162,,35.9,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,6,C,8,,ONCL,90,,6.4,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,6,C,9,,ONCL,82,,6.7,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,6,C,10,,ONCL,72,,3.2,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,6,C,11,,ONCL,86,,5.75,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,6,C,12,,ONCL,78,,4.5,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,6,C,13,,ONCL,91,,6.95,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,6,C,14,,ONCL,108,,10.35,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,1,6,C,15,,ONCL,143,,24.15,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,2,1,R,1,,ONCL,75,,5,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,2,1,R,2,,ONCL,83,,5.35,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,2,1,R,3,,ONCL,111,,14.6,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,2,2,P,1,,ONCL,109,,13.2,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,2,2,P,2,,ONCL,52,,1.75,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,2,2,P,3,,ONCL,106,,10.35,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,2,2,P,4,,ONCL,92,,6.95,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,2,2,P,5,,ONCL,127,,18.35,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,2,2,P,6,,ONCL,55,,2.5,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,2,4,I,1,,ONCL,90,,5.65,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,2,4,I,2,,ONCL,87,,6.9,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,2,6,C,1,,ONCL,71,,5.8,NONE,10/6/87,
AS006,1,1987,MACKOG-L,OG,L,2,6,C,2,,ONCL,90,,7.75,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,7,P,1,,ONCL,76,,5.6,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,7,P,2,,ONCL,116,,12.3,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,7,P,3,,ONCL,109,,10.75,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,7,P,4,,ONCL,102,,8.95,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,7,P,5,,ONCL,91,,6.2,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,7,P,6,,ONCL,101,,9.55,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,7,P,7,,ONCL,143,,25.05,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,7,P,8,,ONCL,49,,1.4,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,7,P,9,,ONCL,102,,9.05,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,7,P,10,,ONCL,162,,35.8,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,8,C,1,,ONCL,124,,16.05,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,8,C,2,,ONCL,93,,6.7,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,8,C,3,,ONCL,100,,7.6,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,8,C,4,,ONCL,75,,5.7,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,9,P,1,,ONCL,106,,10.8,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,9,P,2,,ONCL,99,,8.65,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,1,,ONCL,62,,1.95,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,2,,ONCL,61,,2.5,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,3,,ONCL,66,,2.55,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,4,,ONCL,59,,2.75,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,5,,ONCL,56,,1.95,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,6,,ONCL,91,,6.15,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,7,,ONCL,51,,1.7,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,8,,ONCL,67,,3,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,9,,ONCL,115,,12.95,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,10,,ONCL,126,,17.05,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,11,,ONCL,53,,1.6,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,12,,ONCL,56,,1.8,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,13,,ONCL,54,,1.45,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,14,,ONCL,57,,1.9,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,15,,ONCL,51,,1.05,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,16,,ONCL,83,,4.85,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,17,,ONCL,98,,8.2,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,18,,ONCL,78,,3.75,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,19,,ONCL,79,,5.65,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,20,,ONCL,94,,7,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,21,,ONCL,95,,7.35,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,22,,ONCL,104,,9.25,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,23,,ONCL,125,,15.35,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,24,,ONCL,134,,20.2,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,25,,ONCL,59,,2.5,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,26,,ONCL,63,,2.55,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,27,,ONCL,58,,2.65,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,28,,ONCL,97,,7.95,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,29,,ONCL,78,,5.8,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,30,,ONCL,131,,17.85,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,31,,ONCL,110,,11.7,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,32,,ONCL,144,,22.25,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,33,,ONCL,125,,14.95,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,34,,ONCL,129,,17.55,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,35,,ONCL,88,,6,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,36,,ONCL,133,,18.3,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,37,,ONCL,120,,14,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,1,10,C,38,,ONCL,170,,43.35,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,2,7,P,1,,ONCL,77,,4.35,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,2,7,P,2,,ONCL,151,,30.3,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,2,9,P,1,,ONCL,61,,2.45,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,2,9,P,2,,ONCL,114,,14.55,NONE,10/6/87,
AS006,1,1987,MACKOG-M,OG,M,2,10,C,1,,ONCL,116,,13.75,NONE,10/6/87,
